ctype,quotedate,0.0833YR,0.25YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR,Max,Min
pwcf,19310731.0,3.202267248715914,3.193775895774128,3.181026440202288,3.163738958832792,3.159484815067421,3.158067189995762,3.1585561012716803,3.1576434430194222,3.157732389472627,3.157358717054976,2.699625410936559,3.202267248715914,2.699625410936559
pwcf,19310831.0,3.19861088448466,3.190092893378208,3.1598049356933977,3.1771657785127334,3.172826103933081,3.171380022164477,3.171878410846097,3.1709476926373785,3.171038288478898,3.17065733842213,2.711742063188896,3.19861088448466,2.711742063188896
pwcf,19310930.0,3.507661054791282,3.49747376875095,3.463096691385801,3.4630966913858057,3.458366610577843,3.4567905329816107,3.4573261442354117,3.4563175152097845,3.4564132029441668,3.2741866673738107,2.677601883920856,3.507661054791282,2.677601883920856
pwcf,19311031.0,3.804975203667616,3.8138471327773233,3.7540249289605865,3.7746502311100985,3.7694948019260575,3.767777121983867,3.768351897716509,3.7672594495071374,3.767360150502274,3.5994908118969,5.732882658845323,5.732882658845323,3.5994908118969
pwcf,19311130.0,3.786135855921068,3.7326694763852393,3.735857908771021,3.735857908771019,3.730755438148399,3.729055386833626,3.729625369273872,3.728543293510478,3.728643402061401,3.6074041005254487,5.832287564447609,5.832287564447609,3.6074041005254487
pwcf,19311231.0,4.226991875479917,4.189069658895625,4.144012745739639,4.166780424120877,4.161089707894407,4.159193871648879,4.159815913881926,4.158619531815964,4.1587257747585005,4.041630073478197,5.670027112361723,5.670027112361723,4.041630073478197
pwcf,19320130.0,1.631786314306623,2.0888151371731705,2.806024394390134,3.482670089032814,3.770180957103038,3.865912732701573,3.94450169783681,3.976657224760428,4.001641480359491,3.74564136024199,3.3584892327887825,4.001641480359491,1.631786314306623
pwcf,19320229.0,1.4290850414930925,1.5821595377300608,2.897834481863692,3.5053219256295747,3.5990026073451893,3.630238811224742,3.657159157985787,3.667332837834604,3.67585273552945,3.557105065000652,3.388317476515056,3.67585273552945,1.4290850414930925
pwcf,19320331.0,1.0545022197332072,1.4672512873564505,2.2071784632510725,3.001821952459801,3.2618026670396585,3.348468315948547,3.4196144365687258,3.44876293081592,3.471429129236752,3.38529397056843,3.2441363154032614,3.471429129236752,1.0545022197332072
pwcf,19320430.0,0.5040992783475324,0.5603333853651783,0.714393412252216,1.4613387075768711,2.3549593239959314,2.652227993443925,2.8914021788979425,2.9924789895857,3.068857036357458,3.1128542990859454,3.0836586713697423,3.1128542990859454,0.5040992783475324
pwcf,19320531.0,0.2764187336529434,0.332425583374925,0.0922953483926241,1.3380721526450927,1.9644573027343224,2.4372435604223908,2.8156065869092965,2.97583792855522,3.096323460367752,3.1853302396762846,3.1652419444457083,3.1853302396762846,0.0922953483926241
pwcf,19320630.0,0.3096129059900818,0.2974708270534249,0.4156598088142638,1.1040116926301102,2.22501239886793,2.59759559721738,2.8988670537401267,3.0278363923336378,3.12505024353504,3.178129977872177,3.137115433772701,3.178129977872177,0.2974708270534249
pwcf,19320730.0,0.305472513543718,0.2813634857790695,0.3747795133364809,0.9475132976534404,2.194661864987685,2.6106313924985867,2.911405101202316,3.0152323455050967,3.0937413808736443,3.127802963604672,3.082867731854852,3.127802963604672,0.2813634857790695
pwcf,19320831.0,0.3242044460575236,0.3126920578214417,0.2469079303119138,1.0021476953026485,1.9862543865688285,2.687970941384369,3.043062987845112,3.0479500548034526,3.052406214336941,3.039586342876311,3.0176883498515785,3.052406214336941,0.2469079303119138
pwcf,19320930.0,0.2046068088355676,-0.2435897910407039,0.1722985138408064,0.6199812876547041,1.6429357943823824,2.403821981929304,3.0097803949070454,3.266218766752306,3.177322646035664,2.941493136252056,2.9703184108884497,3.266218766752306,-0.2435897910407039
pwcf,19321031.0,0.177986723198785,0.0444094204698613,-0.0454654953673061,0.4350557816050399,1.2558135266765635,2.2198832430572795,2.873705771226383,3.0722424166660263,3.054037797843378,2.948691652827815,2.9696332989482634,3.0722424166660263,-0.0454654953673061
pwcf,19321130.0,0.107125236117059,-0.0078195649359303,0.012051177573237,0.3006680100492795,1.2439543277414726,2.2401800685417927,2.889491377417677,3.0650523222990325,3.0347613683415027,2.940430729659767,2.9852479745833618,3.0650523222990325,-0.0078195649359303
pwcf,19321231.0,0.127824583196128,-0.0087894136913619,0.1110281510096731,0.2209609612128146,1.092690213433961,2.0157993795785965,2.7065514138943154,2.969441156970512,2.9766713957196096,2.905622523156404,2.959967506996093,2.9766713957196096,-0.0087894136913619
pwcf,19330131.0,0.1257240790454077,0.2582429669934855,0.132720321138334,0.1204824232181023,1.1434215925365587,1.9156697409803989,3.16527106121184,4.119192089886281,3.6690720160358574,2.6726284094979245,2.960563198726922,4.119192089886281,0.1204824232181023
pwcf,19330228.0,0.5847911116170669,0.6183228793225173,0.6419052238883851,1.0801949207587136,2.772340136889372,3.080361922299366,3.2168822927872647,3.2010518732884936,3.011605730231925,2.818729248851698,2.9274857467919344,3.2168822927872647,0.5847911116170669
pwcf,19330331.0,0.9337080496601848,0.8981351429464457,1.0962864885336594,1.5390899790850745,2.5725627346205555,2.91236622768447,3.0585182719596915,3.035824916203964,2.936619973050742,2.859550434284139,2.936131142254422,3.0585182719596915,0.8981351429464457
pwcf,19330429.0,0.4410667561508986,0.4760702708726423,0.3537493569601359,0.9317627294280332,1.9755055570835776,2.6933103151186626,2.9807359677926013,2.904085632960838,2.862833274471084,2.880169632770265,2.933844502484733,2.9807359677926013,0.3537493569601359
pwcf,19330531.0,0.2433340249455759,0.1732149147927273,0.0097701496516403,0.8803545011419389,1.318034963180699,2.2601347890123056,2.6036170509341203,2.4669888032496066,2.626914690066451,2.9160672043106866,2.906526525919672,2.9160672043106866,0.0097701496516403
pwcf,19330630.0,0.226522753739704,0.1937141991718119,0.2226654594888113,0.2004129753171065,1.3360513778060987,2.167145477984544,2.6358940029632763,2.7049823592411477,2.7347915614799256,2.8058244433706987,2.879479281648936,2.879479281648936,0.1937141991718119
pwcf,19330731.0,0.2815202361117772,0.3749800723025536,0.2233655411126195,0.6139006503965968,1.5106666273947051,2.2711814043910645,2.687938538887294,2.7373320836322947,2.7521717167432285,2.873458344010583,3.0260941841663467,3.0260941841663467,0.2233655411126195
pwcf,19330831.0,0.1780539705420954,0.010035998117553,-0.0651805058093994,0.1986401858255507,1.248598610042367,2.0158785977860645,2.5813273987251217,2.7955099848167477,2.7970604858276555,2.7687705792021555,2.8561109508470164,2.8561109508470164,-0.0651805058093994
pwcf,19330930.0,0.1277835840714631,0.0709278813825167,0.0718025094623892,0.2199362857186636,1.1636434786755208,2.040281535717898,2.5737565445692017,2.691339716271248,2.7149480330791538,2.7575893190850724,2.835570769040321,2.835570769040321,0.0709278813825167
pwcf,19331031.0,0.2290089325905344,0.2655939720346289,0.3472287096276808,0.1645941837482437,1.4657985234209634,2.261875221644642,2.674716318575881,2.699502228918754,2.7041088280266887,2.759538305634341,2.8350173753138868,2.8350173753138868,0.1645941837482437
pwcf,19331129.0,0.2545112486776523,0.3477612170069437,0.649822619036877,0.3690730109144475,2.408136989424732,3.057545629951607,2.6663788415847334,1.8239522365532024,2.5767716426641853,3.4797911158197365,2.796677723857303,3.4797911158197365,0.2545112486776523
pwcf,19331230.0,0.4752208179400832,0.470105635466623,0.576709250881816,1.8006319448584671,2.614760273779307,3.111342174316208,3.2783210291959195,3.1894923308525844,3.076781900450964,2.957470702264347,2.966132931822603,3.2783210291959195,0.470105635466623
pwcf,19340131.0,0.3021367631283843,0.4655557612007536,0.8651377303637797,1.763248823292278,2.556576017008676,2.8213050092807115,2.968722629189079,2.9899734187662044,3.002248443581062,2.9820771561637347,2.9423128029925567,3.002248443581062,0.3021367631283843
pwcf,19340228.0,0.2277405719738049,0.2167010892242519,0.4795580607568562,0.7671006759941773,2.0154983848958623,2.563994804528889,3.000852306426688,3.1885909458607165,3.0849985174738386,2.874397142696858,2.9202546104377545,3.1885909458607165,0.2167010892242519
pwcf,19340331.0,0.0754297813720796,-0.0597487771105789,0.0771345419784975,0.2191071633917211,1.265089555275865,2.017629756464142,2.614972911558721,2.870626051450713,2.857975846607236,2.7685320412447942,2.8325204149722736,2.870626051450713,-0.0597487771105789
