ctype,quotedate,0.0833YR,0.5YR,1.0YR,2.0YR,3.0YR,5.0YR,7.0YR,10.0YR,20.0YR,30.0YR
pwcf,19821231.0,0.680488161568471,0.7611754783577229,0.7950812627659953,0.8478207619478928,0.8830600730124871,0.9172083834094292,0.9361769999899128,0.9340540928475028,0.9341101029322508,0.9005182112390875
pwcf,19830131.0,0.7241338441479783,0.7158331658318806,0.7538865892009694,0.8153078566526695,0.8496577901024871,0.8872636237910347,0.9105162522366816,0.909473718047038,0.9126783622653178,0.8768256243976369
pwcf,19830228.0,0.6361917689091001,0.6575918855765028,0.6900775961303118,0.7446645056890411,0.7771868891730982,0.8177710123188353,0.8451913143698642,0.8474922378662875,0.863126615143206,0.8340555000564853
pwcf,19830331.0,0.6522719004351307,0.7142503734204775,0.7360890522227548,0.7985934386092852,0.8291351940101332,0.864581827567279,0.8867106479456544,0.8934146573692958,0.9103822182508604,0.8829332297332515
pwcf,19830429.0,0.7029426737443778,0.7312290585321346,0.7418106728450446,0.7851215896225616,0.8076697123901466,0.8358637466749919,0.8543384084606531,0.8581015963148309,0.8663479556190623,0.8376965724897989
pwcf,19830531.0,0.7239538768109899,0.75189334810839,0.770148810149629,0.824374570360753,0.8526064949901047,0.8886488170768203,0.9126997494025124,0.9176780223603798,0.924477004017743,0.878465834374631
pwcf,19830630.0,0.6852258026655678,0.7581926633526859,0.7714774797591639,0.8225542480321257,0.8468561763942173,0.8764849744286929,0.8955657556330987,0.9014365296216686,0.9146174364749848,0.8923205732151551
pwcf,19830729.0,0.7012682408715998,0.7532279210783699,0.7740955490515233,0.8142380478667555,0.8377207840234435,0.8640640687280321,0.8799707462627815,0.8839182634381659,0.8883923244136005,0.868201397270707
pwcf,19830831.0,0.8314212771374896,0.9106633955847876,0.9466306255847988,0.9939568987711088,1.025945306012055,1.0576813609032287,1.0747865523679012,1.076494641346737,1.0806063167916324,1.0661843827356243
pwcf,19830930.0,0.727687717275205,0.8254137490088853,0.8665514324040613,0.9130925502924604,0.944374093365985,0.971361730688436,0.983649644779927,0.9861156032882512,0.9908877048983687,0.9720904913114614
pwcf,19831031.0,0.7786055624630528,0.8021164901457212,0.8341498686854854,0.8898179811360984,0.9239008579402296,0.9565513386296852,0.9735851647066474,0.9771450609345812,0.979383464659711,0.9596156064026528
pwcf,19831130.0,0.7249545706908833,0.761007589532614,0.7997873081878826,0.8648026868131264,0.902935517629544,0.9386877021649198,0.9569566134281836,0.965113126602235,0.972594560480422,0.9600835665972252
pwcf,19831230.0,0.7350662133751351,0.7864410850678905,0.8112163821828888,0.8680138718363484,0.9042248529598008,0.9358092328586752,0.9505289677771868,0.9568253939514104,0.959746155584762,0.9499866907685784
pwcf,19840131.0,0.7933427086237677,0.8495789499055606,0.8832391917621418,0.9456547356413214,0.9818334571991992,1.0150868421008763,1.031595889570247,1.0392054739442491,1.0426065691351072,1.036206443398724
pwcf,19840229.0,0.7369783125307672,0.7521112987373568,0.7784148755890063,0.8374230167645935,0.8697379769926794,0.9020130889920264,0.9196130083000352,0.926445409996668,0.9324067027765448,0.9293507656326748
pwcf,19840330.0,0.7349833722985588,0.8216510013532075,0.8360823232583581,0.8979490918146871,0.932880236436695,0.9660814893462266,0.9832119287212392,0.9900818237455812,0.996406386870108,0.999464988086518
pwcf,19840430.0,0.8417950489992831,0.8949936541147618,0.920182796261404,0.9777910016911084,1.0108838186454694,1.0429811790984456,1.0598232442844857,1.0635095833169128,1.063716077975596,1.0659808786103175
pwcf,19840531.0,0.8260836486009282,0.9043212118246436,0.9319161572272304,0.9969393208576928,1.0324628789029289,1.0660431104610568,1.0831936873315406,1.087818872293922,1.0884072391437185,1.0925303806192277
pwcf,19840629.0,0.6910371871716281,0.8983646487233488,0.96774230134955,1.0253012292239738,1.059342976855926,1.0893186395112275,1.1032789675219368,1.1042041998281735,1.0972395085700803,1.1021188147381622
pwcf,19840731.0,0.8369430741725248,0.987548744950173,1.0774230256377135,1.1492405076331869,1.1782888909600553,1.2035553118611595,1.2149491578190783,1.2143907504631457,1.2074536307465022,1.2077103805706813
pwcf,19840831.0,0.8751308781330236,0.9639358982455491,1.0128358160108375,1.067138448819538,1.0778771782862018,1.090721753884627,1.0984312126220974,1.1010511566961645,1.0975148549207558,1.0966263332218285
pwcf,19840928.0,0.8193593975614366,0.8724039493908542,0.9158600029560482,0.9583418869487436,0.9698019226892728,0.9809091418847116,0.9863250645854472,0.9841729164826508,0.9750948762920376,0.9755222507560336
pwcf,19841031.0,0.9917240080489442,0.9938347289278447,1.0312551037400697,1.0888912030052156,1.1107131446423724,1.1268746122341522,1.132104136175327,1.1287730581956312,1.1193639573239045,1.12008558056369
