quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total
2000-11-30,7,2,18,3,0,0,0,0,0,0,0,30
2000-12-29,6,2,18,3,0,0,0,0,0,0,0,29
2001-01-31,5,3,18,3,0,0,0,0,0,0,0,29
2001-02-28,5,3,18,3,0,0,0,0,0,0,0,29
2001-03-30,6,2,18,3,0,0,0,0,0,0,0,29
2001-04-30,5,2,19,3,0,0,0,0,0,0,0,29
2001-05-31,6,2,18,2,0,0,0,0,0,0,0,28
2001-06-29,5,2,18,2,0,0,0,0,0,0,0,27
2001-07-31,5,2,19,2,0,0,0,0,0,0,0,28
2001-08-31,5,2,18,1,0,0,0,0,0,0,0,26
2001-09-28,5,2,18,1,0,0,0,0,0,0,0,26
2001-10-31,5,3,18,1,0,0,0,0,0,0,0,27
2001-11-30,5,2,18,1,0,0,0,0,0,0,0,26
2001-12-31,5,2,19,1,0,0,0,0,0,0,0,27
2002-01-31,5,2,18,1,0,0,0,0,0,0,0,26
2002-02-28,5,2,18,1,0,0,0,0,0,0,0,26
2002-03-28,5,2,18,1,0,0,0,0,0,0,0,26
2002-04-30,5,2,19,1,0,0,0,0,0,0,0,27
2002-05-31,6,2,18,1,0,0,0,0,0,0,0,27
2002-06-28,5,2,18,1,0,0,0,0,0,0,0,26
2002-07-31,5,3,18,1,0,0,0,0,0,0,0,27
2002-08-30,5,2,18,1,0,0,0,0,0,0,0,26
2002-09-30,5,2,19,1,0,0,0,0,0,0,0,27
2002-10-31,5,2,18,1,0,0,0,0,0,0,0,26
2002-11-29,5,2,18,1,0,0,0,0,0,0,0,26
2002-12-31,5,2,19,1,0,0,0,0,0,0,0,27
2003-01-31,5,2,18,1,0,0,0,0,0,0,0,26
2003-02-28,6,2,18,1,0,0,0,0,0,0,0,27
2003-03-31,6,2,19,1,0,0,0,0,0,0,0,28
2003-04-30,5,3,18,1,0,0,0,0,0,0,0,27
2003-05-30,6,2,18,1,0,0,0,0,0,0,0,27
2003-06-30,5,2,19,1,0,0,0,0,0,0,0,27
2003-07-31,5,2,18,0,0,0,0,0,0,0,0,25
2003-08-29,6,2,18,1,0,0,0,0,0,0,0,27
2003-09-30,5,2,19,1,0,0,0,0,0,0,0,27
2003-10-31,5,2,18,1,0,0,0,0,0,0,0,26
2003-11-28,5,2,18,1,0,0,0,0,0,0,0,26
2003-12-31,5,3,18,2,0,0,0,0,0,0,0,28
2004-01-30,5,2,18,1,0,0,0,0,0,0,0,26
2004-02-27,5,2,18,1,0,0,0,0,0,0,0,26
2004-03-31,5,3,18,1,0,0,0,0,0,0,0,27
2004-04-30,5,2,18,1,0,0,0,0,0,0,0,26
2004-05-28,7,2,18,1,0,0,0,0,0,0,0,28
2004-06-30,5,3,18,1,0,0,0,0,0,0,0,27
2004-07-30,5,2,18,1,0,0,0,0,0,0,0,26
2004-08-31,6,2,19,1,0,0,0,0,0,0,0,28
2004-09-30,6,2,18,1,0,0,0,0,0,0,0,27
2004-10-29,5,2,18,1,0,0,0,0,0,0,0,26
2004-11-30,6,2,19,1,0,0,0,0,0,0,0,28
2004-12-31,6,2,18,1,0,0,0,0,0,0,0,27
2005-01-31,5,2,19,1,0,0,0,0,0,0,0,27
2005-02-28,6,2,19,1,0,0,0,0,0,0,0,28
2005-03-31,6,2,18,1,0,0,0,0,0,0,0,27
2005-04-29,5,2,18,1,0,0,0,0,0,0,0,26
2005-05-31,6,2,19,1,0,0,0,0,0,0,0,28
2005-06-30,6,2,18,1,0,0,0,0,0,0,0,27
2005-07-29,5,2,18,1,0,0,0,0,0,0,0,26
2005-08-31,5,3,18,1,0,0,0,0,0,0,0,27
2005-09-30,5,2,18,1,0,0,0,0,0,0,0,26
2005-10-31,5,2,19,1,0,0,0,0,0,0,0,27
2005-11-30,5,3,18,1,0,0,0,0,0,0,0,27
2005-12-30,6,2,18,1,0,0,0,0,0,0,0,27
2006-01-31,5,2,19,1,0,0,0,0,0,0,0,27
2006-02-28,6,2,19,1,0,0,0,0,0,0,0,28
2006-03-31,6,2,18,1,0,0,0,0,0,0,0,27
2006-04-28,5,2,18,1,0,0,0,0,0,0,0,26
2006-05-31,5,3,18,1,0,0,0,0,0,0,0,27
2006-06-30,5,2,18,1,0,0,0,0,0,0,0,26
2006-07-31,5,2,19,1,0,0,0,0,0,0,0,27
2006-08-31,6,2,18,1,0,0,0,0,0,0,0,27
2006-09-29,5,2,18,1,0,0,0,0,0,0,0,26
2006-10-31,5,2,19,1,0,0,0,0,0,0,0,27
2006-11-30,6,2,18,1,0,0,0,0,0,0,0,27
2006-12-29,5,2,18,1,0,0,0,0,0,0,0,26
2007-01-31,5,3,18,1,0,0,0,0,0,0,0,27
2007-02-28,5,3,18,1,0,0,0,0,0,0,0,27
2007-03-30,6,2,18,1,0,0,0,0,0,0,0,27
2007-04-30,5,2,19,1,0,0,0,0,0,0,0,27
2007-05-31,6,2,18,1,0,0,0,0,0,0,0,27
2007-06-29,5,2,18,1,0,0,0,0,0,0,0,26
2007-07-31,5,2,19,1,0,0,0,0,0,0,0,27
2007-08-31,6,2,18,1,0,0,0,0,0,0,0,27
2007-09-28,5,2,18,1,0,0,0,0,0,0,0,26
2007-10-31,4,3,18,1,0,0,0,0,0,0,0,26
2007-11-30,6,2,18,1,0,0,0,0,0,0,0,27
2007-12-31,5,2,19,1,0,0,0,0,0,0,0,27
2008-01-31,5,2,18,1,0,0,0,0,0,0,0,26
2008-02-29,6,3,18,1,0,0,0,0,0,0,0,28
2008-03-31,8,2,19,1,0,0,0,0,0,0,0,30
2008-04-30,5,3,18,1,0,0,0,0,0,0,0,27
2008-05-30,6,2,18,1,0,0,0,0,0,0,0,27
2008-06-30,5,2,19,2,0,0,0,0,0,0,0,28
2008-07-31,5,2,18,4,0,0,0,0,0,0,0,29
2008-08-29,6,2,18,5,0,0,0,0,0,0,0,31
2008-09-30,5,2,19,6,0,0,0,0,0,0,0,32
2008-10-31,5,2,19,8,0,0,0,0,0,0,0,34
2008-11-28,5,2,20,8,0,0,0,0,0,0,0,35
2008-12-31,5,3,21,9,0,0,0,0,0,0,0,38
2009-01-30,5,2,21,8,0,0,0,0,0,0,0,36
2009-02-27,5,2,21,8,0,0,0,0,0,0,0,36
2009-03-31,6,3,21,7,0,0,0,0,0,0,0,37
2009-04-30,6,2,20,7,1,0,0,0,0,0,0,36
2009-05-29,6,2,19,8,1,0,0,0,0,0,0,36
2009-06-30,5,2,20,9,1,0,0,0,0,0,0,37
2009-07-31,5,3,18,10,0,0,0,0,0,0,0,36
2009-08-31,6,2,19,11,0,0,0,0,0,0,0,38
2009-09-30,5,3,18,11,0,0,0,0,0,0,0,37
2009-10-30,5,2,18,10,0,0,0,0,0,0,0,35
2009-11-30,5,2,19,10,0,0,0,0,0,0,0,36
2009-12-31,5,2,18,8,0,0,0,0,0,0,0,33
2010-01-29,5,2,18,7,0,0,0,0,0,0,0,32
2010-02-26,5,2,18,7,0,0,0,0,0,0,0,32
2010-03-31,6,3,18,7,0,0,0,0,0,0,0,34
2010-04-30,5,2,18,7,1,0,0,0,0,0,0,33
2010-05-28,5,2,18,7,1,0,0,0,0,0,0,33
2010-06-30,5,3,18,8,0,0,0,0,0,0,0,34
2010-07-30,5,2,18,8,0,0,0,0,0,0,0,33
2010-08-31,5,2,19,8,0,0,0,0,0,0,0,34
2010-09-30,5,2,18,7,0,0,0,0,0,0,0,32
2010-10-29,5,2,18,7,0,0,0,0,0,0,0,32
2010-11-30,5,2,19,7,0,0,0,0,0,0,0,33
2010-12-31,5,2,18,7,0,0,0,0,0,0,0,32
2011-01-31,5,2,19,7,0,0,0,0,0,0,0,33
2011-02-28,5,3,19,7,0,0,0,0,0,0,0,34
2011-03-31,6,2,18,7,1,0,0,0,0,0,0,34
2011-04-29,5,2,18,7,1,0,0,0,0,0,0,33
2011-05-31,5,2,19,7,1,0,0,0,0,0,0,34
2011-06-30,5,2,18,8,0,0,0,0,0,0,0,33
2011-07-29,6,2,18,8,0,0,0,0,0,0,0,34
2011-08-31,5,3,18,8,0,0,0,0,0,0,0,34
2011-09-30,5,2,18,7,0,0,0,0,0,0,0,32
2011-10-31,5,2,19,7,0,0,0,0,0,0,0,33
2011-11-30,5,3,18,7,0,0,0,0,0,0,0,33
2011-12-30,5,2,18,7,0,0,0,0,0,0,0,32
2012-01-31,5,2,19,7,0,0,0,0,0,0,0,33
2012-02-29,5,3,18,7,0,0,0,0,0,0,0,33
2012-03-30,5,2,18,7,1,0,0,0,0,0,0,33
2012-04-30,5,2,19,7,1,0,0,0,0,0,0,34
2012-05-31,5,2,18,8,0,0,0,0,0,0,0,33
2012-06-29,5,2,18,8,0,0,0,0,0,0,0,33
2012-07-31,5,2,19,8,0,0,0,0,0,0,0,34
2012-08-31,6,2,18,7,0,0,0,0,0,0,0,33
2012-09-28,5,2,18,7,0,0,0,0,0,0,0,32
2012-10-31,5,3,18,7,0,0,0,0,0,0,0,33
2012-11-30,7,2,18,7,0,0,0,0,0,0,0,34
2012-12-31,5,2,19,7,0,0,0,0,0,0,0,33
2013-01-31,5,2,18,7,1,0,0,0,0,0,0,33
2013-02-28,5,2,18,7,1,0,0,0,0,0,0,33
2013-03-28,6,2,18,7,1,0,0,0,0,0,0,34
2013-04-30,5,2,19,7,1,0,0,0,0,0,0,34
2013-05-31,6,2,18,8,0,0,0,0,0,0,0,34
2013-06-28,5,2,18,8,0,0,0,0,0,0,0,33
2013-07-31,5,3,18,8,0,0,0,0,0,0,0,34
2013-08-30,5,2,18,7,0,0,0,0,0,0,0,32
2013-09-30,5,2,19,7,0,0,0,0,0,0,0,33
2013-10-31,5,2,18,7,0,0,0,0,0,0,0,32
2013-11-29,5,2,18,7,0,0,0,0,0,0,0,32
2013-12-31,5,2,19,7,0,0,0,0,0,0,0,33
2014-01-31,5,2,18,7,1,0,0,0,0,0,0,33
2014-02-28,5,2,18,7,1,0,0,0,0,0,0,33
2014-03-31,5,2,19,7,1,0,0,0,0,0,0,34
2014-04-30,5,3,18,8,0,0,0,0,0,0,0,34
2014-05-30,5,2,18,8,0,0,0,0,0,0,0,33
2014-06-30,5,2,19,8,0,0,0,0,0,0,0,34
2014-07-31,5,2,18,7,0,0,0,0,0,0,0,32
2014-08-29,6,2,18,7,0,0,0,0,0,0,0,33
2014-09-30,5,2,19,7,0,0,0,0,0,0,0,33
2014-10-31,5,2,18,7,0,0,0,0,0,0,0,32
2014-11-28,5,2,18,7,0,0,0,0,0,0,0,32
2014-12-31,5,3,18,8,1,0,0,0,0,0,0,35
2015-01-30,5,2,18,7,1,0,0,0,0,0,0,33
2015-02-27,5,2,18,7,1,0,0,0,0,0,0,33
2015-03-31,5,2,19,7,1,0,0,0,0,0,0,34
2015-04-30,5,2,18,8,0,0,0,0,0,0,0,33
2015-05-29,5,2,18,8,0,0,0,0,0,0,0,33
2015-06-30,5,2,19,8,0,0,0,0,0,0,0,34
2015-07-31,5,2,18,7,0,0,0,0,0,0,0,32
2015-08-31,6,2,19,7,0,0,0,0,0,0,0,34
2015-09-30,5,3,18,7,0,0,0,0,0,0,0,33
2015-10-30,6,2,18,7,0,0,0,0,0,0,0,33
2015-11-30,5,2,19,7,0,0,0,0,0,0,0,33
2015-12-31,5,2,18,7,1,0,0,0,0,0,0,33
2016-01-29,5,2,18,7,1,0,0,0,0,0,0,33
2016-02-29,5,2,19,7,1,0,0,0,0,0,0,34
2016-03-31,5,2,18,8,0,0,0,0,0,0,0,33
2016-04-29,5,2,18,8,0,0,0,0,0,0,0,33
2016-05-31,5,2,19,8,0,0,0,0,0,0,0,34
2016-06-30,5,2,18,7,0,0,0,0,0,0,0,32
2016-07-29,5,2,18,7,0,0,0,0,0,0,0,32
2016-08-31,5,3,18,7,0,0,0,0,0,0,0,33
2016-09-30,5,2,18,7,0,0,0,0,0,0,0,32
2016-10-31,5,2,19,7,0,0,0,0,0,0,0,33
2016-11-30,5,3,18,7,0,0,0,0,0,0,0,33
2016-12-30,5,2,18,7,1,0,0,0,0,0,0,33
2017-01-31,5,2,19,7,1,0,0,0,0,0,0,34
2017-02-28,6,2,19,7,1,0,0,0,0,0,0,35
2017-03-31,5,2,18,8,0,0,0,0,0,0,0,33
2017-04-28,5,2,18,8,0,0,0,0,0,0,0,33
2017-05-31,5,3,18,8,0,0,0,0,0,0,0,34
2017-06-30,5,2,18,7,0,0,0,0,0,0,0,32
2017-07-31,6,2,19,7,0,0,0,0,0,0,0,34
2017-08-31,5,2,19,7,0,0,0,0,0,0,0,33
2017-09-29,5,2,19,7,0,0,0,0,0,0,0,33
2017-10-31,5,3,20,7,0,0,0,0,0,0,0,35
2017-11-30,7,2,18,7,1,0,0,0,0,0,0,35
2017-12-29,6,2,18,7,1,0,0,0,0,0,0,34
2018-01-31,5,3,18,8,0,0,0,0,0,0,0,34
2018-02-28,5,3,18,8,0,0,0,0,0,0,0,34
2018-03-29,5,2,18,8,0,0,0,0,0,0,0,33
2018-04-30,5,2,19,8,0,0,0,0,0,0,0,34
2018-05-31,5,2,18,7,0,0,0,0,0,0,0,32
2018-06-29,5,2,18,7,0,0,0,0,0,0,0,32
2018-07-31,5,2,19,7,0,0,0,0,0,0,0,33
2018-08-31,5,2,18,7,0,0,0,0,0,0,0,32
2018-09-28,5,2,18,7,0,0,0,0,0,0,0,32
2018-10-31,5,5,19,7,0,0,0,0,0,0,0,36
2018-11-30,9,4,19,7,1,0,0,0,0,0,0,40
2018-12-31,10,5,21,7,1,0,0,0,0,0,0,44
2019-01-31,10,4,20,8,0,0,0,0,0,0,0,42
2019-02-28,11,4,20,8,0,0,0,0,0,0,0,43
2019-03-29,10,4,20,8,0,0,0,0,0,0,0,42
2019-04-30,10,4,21,8,0,0,0,0,0,0,0,43
2019-05-31,10,4,20,7,0,0,0,0,0,0,0,41
2019-06-28,10,4,20,7,0,0,0,0,0,0,0,41
2019-07-31,10,5,20,7,0,0,0,0,0,0,0,42
2019-08-30,11,4,20,7,0,0,0,0,0,0,0,42
2019-09-30,10,5,20,7,0,0,0,0,0,0,0,42
2019-10-31,10,4,20,7,1,0,0,0,0,0,0,42
2019-11-29,10,4,20,7,1,0,0,0,0,0,0,42
2019-12-31,10,4,21,7,1,0,0,0,0,0,0,43
2020-01-31,10,4,20,8,0,0,0,0,0,0,0,42
2020-02-28,10,4,20,8,0,0,0,0,0,0,0,42
2020-03-31,10,4,22,8,0,0,0,0,0,0,0,44
2020-04-30,10,4,30,7,0,0,0,0,0,0,0,51
2020-05-29,10,4,34,7,0,0,0,0,0,0,0,55
2020-06-30,10,4,34,7,0,0,0,0,0,0,0,55
2020-07-31,10,4,34,7,0,0,0,0,0,0,0,55
2020-08-31,10,5,34,7,0,0,0,0,0,0,0,56
2020-09-30,10,5,34,7,0,0,0,0,0,0,0,56
2020-10-30,10,4,34,7,1,0,0,0,0,0,0,56
2020-11-30,10,5,34,7,1,0,0,0,0,0,0,57
2020-12-31,10,4,34,7,0,0,0,0,0,0,0,55
2021-01-29,10,4,34,8,0,0,0,0,0,0,0,56
2021-02-26,10,4,32,8,0,0,0,0,0,0,0,54
2021-03-31,10,5,29,8,0,0,0,0,0,0,0,52
2021-04-30,10,4,29,7,0,0,0,0,0,0,0,50
2021-05-28,10,4,29,7,0,0,0,0,0,0,0,50
2021-06-30,10,5,29,7,0,0,0,0,0,0,0,51
2021-07-30,10,4,29,7,0,0,0,0,0,0,0,50
2021-08-31,10,5,30,7,0,0,0,0,0,0,0,52
2021-09-30,12,4,29,7,1,0,0,0,0,0,0,53
2021-10-29,11,5,29,7,1,0,0,0,0,0,0,53
2021-11-30,12,4,29,7,1,0,0,0,0,0,0,53
2021-12-31,10,4,29,8,0,0,0,0,0,0,0,51
2022-01-31,10,5,29,8,0,0,0,0,0,0,0,52
2022-02-28,10,5,29,8,0,0,0,0,0,0,0,52
2022-03-31,10,4,29,7,0,0,0,0,0,0,0,50
2022-04-29,10,4,29,7,0,0,0,0,0,0,0,50
2022-05-31,10,4,29,7,0,0,0,0,0,0,0,50
2022-06-30,10,4,29,7,0,0,0,0,0,0,0,50
2022-07-29,10,4,29,7,0,0,0,0,0,0,0,50
2022-08-31,10,5,29,7,0,0,0,0,0,0,0,51
2022-09-30,10,4,29,7,1,0,0,0,0,0,0,51
2022-10-31,10,5,29,7,1,0,0,0,0,0,0,52
2022-11-30,10,5,29,8,0,0,0,0,0,0,0,52
2022-12-30,10,4,29,8,0,0,0,0,0,0,0,51
2023-01-31,10,4,30,8,0,0,0,0,0,0,0,52
2023-02-28,10,4,30,8,0,0,0,0,0,0,0,52
2023-03-31,11,4,29,7,0,0,0,0,0,0,0,51
2023-04-28,10,4,29,7,0,0,0,0,0,0,0,50
2023-05-31,10,5,29,7,0,0,0,0,0,0,0,51
2023-06-30,10,4,29,7,0,0,0,0,0,0,0,50
2023-07-31,10,5,29,7,0,0,0,0,0,0,0,51
2023-08-31,10,4,29,7,1,0,0,0,0,0,0,51
2023-09-29,10,4,29,7,1,0,0,0,0,0,0,51
2023-10-31,10,4,30,7,1,0,0,0,0,0,0,52
2023-11-30,10,4,29,8,0,0,0,0,0,0,0,51
2023-12-29,10,4,29,8,0,0,0,0,0,0,0,51
2024-01-31,10,5,29,8,0,0,0,0,0,0,0,52
