quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond
1940-12-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1941-01-31,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1941-02-28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
1941-03-31,0.0,0.07558578987150416,0.03779289493575208,0.0,0.02456538170823885,0.4406651549508692,0.0,0.42139077853363566,0.0,0.0,0.0
1941-04-30,0.15117157974300832,0.0,0.0,0.0,0.0163769211388259,0.29377676996724617,0.0,0.2809271856890905,0.25774754346182915,0.0,0.0
1941-05-31,0.17527352297593,0.0437636761487965,0.0437636761487965,0.0,0.014223194748358862,0.2551422319474836,0.0,0.2439824945295405,0.22385120350109408,0.0,0.0
1941-06-30,0.07665772326561901,0.0,0.0,0.0,0.012648524338827136,0.22345726331927943,0.0,0.213683403602913,0.1960521272518206,0.2775009582215408,0.0
1941-07-31,0.10152027027027027,0.06773648648648649,0.016891891891891893,0.0,0.01114864864864865,0.19695945945945945,0.0,0.1883445945945946,0.17280405405405405,0.2445945945945946,0.0
1941-08-30,0.13322259136212625,0.03322259136212625,0.03322259136212625,0.0,0.010963455149501661,0.193687707641196,0.0,0.1852159468438538,0.16993355481727573,0.24053156146179402,0.0
1941-09-30,0.06535947712418301,0.049019607843137254,0.09836601307189542,0.0,0.11454248366013071,0.08676470588235294,0.0,0.18218954248366012,0.16715686274509803,0.23660130718954248,0.0
1941-10-31,0.056059080228264516,0.02249076871433367,0.07843795457088508,0.0,0.07843795457088508,0.059415911379657606,0.0,0.12476222446010965,0.1144679422625042,0.1620230502405729,0.30390511357278727
1941-11-29,0.051545333196426735,0.02053598932128555,0.10267994660642776,0.0,0.07197864257110587,0.10617106479104631,0.0,0.11448814046616695,0.1050415853783756,0.1486805626861074,0.2788787349830578
1941-12-31,0.061628899213046366,0.033184791883948045,0.0948136910969944,0.0,0.06646439745899307,0.09803735659429222,0.0,0.10571726557314877,0.14534938845169243,0.1372902247084479,0.2575139850194368
1942-01-31,0.07718034473887317,0.06431695394906098,0.038590172369436584,0.0,0.060114912957722325,0.08867164051110539,0.0,0.18257439327673441,0.13146385387188061,0.12417459909098705,0.23291312923419946
1942-02-28,0.07273562514355715,0.011484572391087971,0.06890743434652784,0.0,0.05367123497435112,0.07916698568256642,0.0,0.1630043641375086,0.2322180537477988,0.11086440548196923,0.20794732409463287
1942-03-31,0.03498950314905528,0.03498950314905528,0.06997900629811056,0.0051317937951947746,0.049374076665889124,0.0803981027913848,0.0,0.16553922712075267,0.2358292512246326,0.11258844568851567,0.2111810901174092
1942-04-30,0.05165645016874441,0.051725325435636064,0.030993870101246643,0.10834079482057993,0.04373579447620359,0.07121702596597562,0.0,0.14663544321234245,0.20889868448240237,0.09973138645912252,0.1870652248777464
1942-05-29,0.047040400876918256,0.009395552771688067,0.16980895709364235,0.00413404321954275,0.03977450673347949,0.06476667710616975,0.0,0.21428124021296585,0.18997807704353273,0.0906984027560288,0.17012214218603194
1942-06-30,0.023224607762180015,0.033701486374896776,0.16587530966143682,0.08536333608587944,0.03277250206440958,0.11106523534269198,0.0,0.17655862923203963,0.15653385631709332,0.07473162675474815,0.14017341040462428
1942-07-31,0.05173340499865627,0.04044611663531309,0.13938905312192063,0.07408402759114933,0.028442175042551286,0.09638985935680372,0.0,0.24715578249574488,0.1358505778016662,0.06485711726238466,0.12165188569380991
1942-08-31,0.04981603208069784,0.02484600438215718,0.21522179503079913,0.06924635164744306,0.02625160196783662,0.08896605895241638,0.0,0.22812021993468104,0.12538757286369837,0.059861920707759725,0.11228244243251065
1942-09-30,0.11298385944865019,0.02510355663476646,0.13976574775032138,0.11123410941294101,0.08002428224539351,0.0768461648335952,0.0,0.1970432795314955,0.10830595629195829,0.05170689901442651,0.09698614483645193
1942-10-31,0.042264944427756086,0.02261940522679483,0.14319615500150196,0.04833283268248723,0.128446981075398,0.12901772303995193,0.0,0.22469209972964854,0.09110844097326525,0.04349654550916191,0.08158606188044458
1942-11-30,0.04660496600473238,0.023961422110402253,0.18492227513702938,0.10914427771288226,0.0671219336867643,0.12864288495522208,0.0,0.22403929673226106,0.09084374157606254,0.043370174019828074,0.08134902806481564
1942-12-31,0.0939277108433735,0.02416867469879518,0.11773493975903615,0.17925301204819277,0.06679518072289156,0.0906987951807229,0.07375903614457831,0.18024096385542168,0.0730843373493976,0.03489156626506024,0.06544578313253012
1943-01-30,0.05838361717494117,0.02730470843137712,0.12384968431843067,0.173426834098269,0.1160916058989353,0.08769191342636815,0.07131374787410014,0.17426554527875499,0.07066141695594437,0.03373482748176968,0.06327609906110943
1943-02-27,0.065829789180043,0.02748433712900718,0.16767274889102302,0.18397585402661545,0.06338318013444917,0.08606576119266475,0.06999131110806238,0.17103397814057714,0.06935107696529016,0.033109251383363056,0.06210271184890474
