quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond
1925-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.0,0.9517994858611826
1926-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.010282776349614395,0.9415167095115681
1926-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.010282776349614395,0.9415167095115681
1926-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.010282776349614395,0.9415167095115681
1926-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.010282776349614395,0.9415167095115681
1926-05-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04820051413881748,0.010282776349614395,0.9415167095115681
1926-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832474226804124,0.010309278350515464,0.9413659793814433
1926-07-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04832474226804124,0.010309278350515464,0.9413659793814433
1926-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.010309278350515464,0.9413659793814433
1926-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.010309278350515464,0.9413659793814433
1926-10-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.010309278350515464,0.9413659793814433
1926-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.010309278350515464,0.9413659793814433
1926-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.010309278350515464,0.9413659793814433
1927-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.018685567010309278,0.9329896907216495
1927-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.018685567010309278,0.9329896907216495
1927-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.018685567010309278,0.9329896907216495
1927-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.018685567010309278,0.9329896907216495
1927-05-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.018685567010309278,0.9329896907216495
1927-06-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-07-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-08-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-10-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-11-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1927-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1928-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
1928-02-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03157216494845361,0.01675257731958763,0.9194587628865979,0.03221649484536082
