quote_date,0-35 days,36-50 days,50days-6months,6mons-1year,1YR-3yr,3YR-5YR,5YR-7YR,7YR-10YR,10YR-15YR,15YR-20YR,20YR and beyond,Row_Total,%_Callable,%_Call15+
1958-10-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1958-11-28,0,0,0,0,1,0,0,0,0,0,0,1,,
1958-12-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-01-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-02-27,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-03-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-04-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-05-29,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-06-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-07-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-08-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-09-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-10-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-11-30,0,0,0,0,1,0,0,0,0,0,0,1,,
1959-12-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-01-29,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-02-29,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-03-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-04-29,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-05-31,0,0,0,0,1,0,0,0,0,0,0,1,,
1960-06-30,0,0,0,1,0,0,0,0,0,0,0,1,,
1960-07-29,0,0,0,1,0,0,0,0,0,0,0,1,,
1960-08-31,0,0,0,1,0,0,0,0,0,0,0,1,,
1960-10-31,0,0,0,1,0,0,0,0,0,0,0,1,,
1960-11-30,0,0,0,1,0,0,0,0,0,0,0,1,,
